year,region,location,block,genotype,rainfall,temperature,soil_ph,yield
2019,MT,MT2,1,G10,884.2920120732017,27.928398740585937,6.188833329047048,6.3734790078782515
2019,MT,MT2,1,G11,884.2920120732017,27.928398740585937,6.188833329047048,6.853428863417668
2019,MT,MT2,1,G12,884.2920120732017,27.928398740585937,6.188833329047048,6.539425156098321
2019,MT,MT2,2,G1,884.2920120732017,27.928398740585937,6.188833329047048,7.356107868236238
2019,MT,MT2,2,G2,884.2920120732017,27.928398740585937,6.188833329047048,6.696835891435155
2019,MT,MT2,2,G3,884.2920120732017,27.928398740585937,6.188833329047048,7.085881827842916
2019,MT,MT2,2,G4,884.2920120732017,27.928398740585937,6.188833329047048,6.433156499813222
2019,MT,MT2,2,G5,884.2920120732017,27.928398740585937,6.188833329047048,6.830368927864347
2019,MT,MT2,2,G6,884.2920120732017,27.928398740585937,6.188833329047048,6.376464409639388
2019,MT,MT2,2,G7,884.2920120732017,27.928398740585937,6.188833329047048,6.446362536971145
2019,MT,MT2,2,G8,884.2920120732017,27.928398740585937,6.188833329047048,6.619192430574811
2019,MT,MT2,2,G9,884.2920120732017,27.928398740585937,6.188833329047048,7.1424567614739
2019,MT,MT2,2,G10,884.2920120732017,27.928398740585937,6.188833329047048,6.501420173089057
2019,MT,MT2,2,G11,884.2920120732017,27.928398740585937,6.188833329047048,6.636532026090103
2019,MT,MT2,2,G12,884.2920120732017,27.928398740585937,6.188833329047048,6.785459969949769
2019,MT,MT2,3,G1,884.2920120732017,27.928398740585937,6.188833329047048,6.562381354865972
2019,MT,MT2,3,G2,884.2920120732017,27.928398740585937,6.188833329047048,6.371358449428943
2019,MT,MT2,3,G3,884.2920120732017,27.928398740585937,6.188833329047048,6.340152473350391
2019,MT,MT2,3,G4,884.2920120732017,27.928398740585937,6.188833329047048,5.679745182270706
2019,MT,MT2,3,G5,884.2920120732017,27.928398740585937,6.188833329047048,6.874675149173969
2019,MT,MT2,3,G6,884.2920120732017,27.928398740585937,6.188833329047048,5.579030431044379
2019,MT,MT2,3,G7,884.2920120732017,27.928398740585937,6.188833329047048,5.886062735790345
2019,MT,MT2,3,G8,884.2920120732017,27.928398740585937,6.188833329047048,7.26503487547072
2019,MT,MT2,3,G9,884.2920120732017,27.928398740585937,6.188833329047048,6.581492416545418
2019,MT,MT2,3,G10,884.2920120732017,27.928398740585937,6.188833329047048,6.734005311642559
2019,MT,MT2,3,G11,884.2920120732017,27.928398740585937,6.188833329047048,5.864691622116364
2019,MT,MT2,3,G12,884.2920120732017,27.928398740585937,6.188833329047048,5.521356657450829
2019,MT,MT2,4,G1,884.2920120732017,27.928398740585937,6.188833329047048,7.303244047619356
2019,MT,MT2,4,G2,884.2920120732017,27.928398740585937,6.188833329047048,7.072756344962325
2019,MT,MT2,4,G3,884.2920120732017,27.928398740585937,6.188833329047048,6.814850241969822
2019,MT,MT2,4,G4,884.2920120732017,27.928398740585937,6.188833329047048,6.7660751142562265
2019,MT,MT2,4,G5,884.2920120732017,27.928398740585937,6.188833329047048,6.435427209548491
2019,MT,MT2,4,G6,884.2920120732017,27.928398740585937,6.188833329047048,6.048544542627621
2019,MT,MT2,4,G7,884.2920120732017,27.928398740585937,6.188833329047048,5.709414742510542
2019,MT,MT2,4,G8,884.2920120732017,27.928398740585937,6.188833329047048,5.790111087244124
2019,MT,MT2,4,G9,884.2920120732017,27.928398740585937,6.188833329047048,6.756623511277957
2019,MT,MT2,4,G10,884.2920120732017,27.928398740585937,6.188833329047048,6.459491915223936
2019,MT,MT2,4,G11,884.2920120732017,27.928398740585937,6.188833329047048,6.198568376517153
2019,MT,MT2,4,G12,884.2920120732017,27.928398740585937,6.188833329047048,5.968343806132917
2019,GO,GO1,1,G1,894.0041679219642,26.031655545136363,6.231612651843788,5.845820003469828
2019,GO,GO1,1,G2,894.0041679219642,26.031655545136363,6.231612651843788,6.309017757178034
2019,GO,GO1,1,G3,894.0041679219642,26.031655545136363,6.231612651843788,6.671966065626176
2019,GO,GO1,1,G4,894.0041679219642,26.031655545136363,6.231612651843788,6.765482538807144
2019,GO,GO1,1,G5,894.0041679219642,26.031655545136363,6.231612651843788,7.070404802746472
2019,GO,GO1,1,G6,894.0041679219642,26.031655545136363,6.231612651843788,6.352401014383708
2019,GO,GO1,1,G7,894.0041679219642,26.031655545136363,6.231612651843788,6.726794955907049
2019,GO,GO1,1,G8,894.0041679219642,26.031655545136363,6.231612651843788,6.375542069147555
2019,GO,GO1,1,G9,894.0041679219642,26.031655545136363,6.231612651843788,5.954022308847034
2019,GO,GO1,1,G10,894.0041679219642,26.031655545136363,6.231612651843788,6.950761780423871
2019,GO,GO1,1,G11,894.0041679219642,26.031655545136363,6.231612651843788,6.07886019799515
2019,GO,GO1,1,G12,894.0041679219642,26.031655545136363,6.231612651843788,6.798683545346724
2019,GO,GO1,2,G1,894.0041679219642,26.031655545136363,6.231612651843788,6.864102434448073
2019,GO,GO1,2,G2,894.0041679219642,26.031655545136363,6.231612651843788,6.444231984464922
2019,GO,GO1,2,G3,894.0041679219642,26.031655545136363,6.231612651843788,7.120243697530806
2019,GO,GO1,2,G4,894.0041679219642,26.031655545136363,6.231612651843788,6.750387390504583
2019,GO,GO1,2,G5,894.0041679219642,26.031655545136363,6.231612651843788,6.628165837432411
2019,GO,GO1,2,G6,894.0041679219642,26.031655545136363,6.231612651843788,6.456537744729804
2019,GO,GO1,2,G7,894.0041679219642,26.031655545136363,6.231612651843788,6.633678752934939
2019,GO,GO1,2,G8,894.0041679219642,26.031655545136363,6.231612651843788,7.272414573862326
2019,GO,GO1,2,G9,894.0041679219642,26.031655545136363,6.231612651843788,5.93412612872547
2019,GO,GO1,2,G10,894.0041679219642,26.031655545136363,6.231612651843788,7.370852551695134
2019,GO,GO1,2,G11,894.0041679219642,26.031655545136363,6.231612651843788,7.490890615220268
2019,GO,GO1,2,G12,894.0041679219642,26.031655545136363,6.231612651843788,6.39206504938121
2019,GO,GO1,3,G1,894.0041679219642,26.031655545136363,6.231612651843788,7.075236831281271
2019,GO,GO1,3,G2,894.0041679219642,26.031655545136363,6.231612651843788,6.301935403396679
2019,GO,GO1,3,G3,894.0041679219642,26.031655545136363,6.231612651843788,5.963945528937004
2019,GO,GO1,3,G4,894.0041679219642,26.031655545136363,6.231612651843788,6.016944317174295
2019,GO,GO1,3,G5,894.0041679219642,26.031655545136363,6.231612651843788,6.238471620162045
2019,GO,GO1,3,G6,894.0041679219642,26.031655545136363,6.231612651843788,5.943521518188794
2019,GO,GO1,3,G7,894.0041679219642,26.031655545136363,6.231612651843788,6.4343681863566315
2019,GO,GO1,3,G8,894.0041679219642,26.031655545136363,6.231612651843788,6.89486015666104
2019,GO,GO1,3,G9,894.0041679219642,26.031655545136363,6.231612651843788,6.350361800118411
2019,GO,GO1,3,G10,894.0041679219642,26.031655545136363,6.231612651843788,6.526308962822089
2019,GO,GO1,3,G11,894.0041679219642,26.031655545136363,6.231612651843788,6.589061481668614
2019,GO,GO1,3,G12,894.0041679219642,26.031655545136363,6.231612651843788,6.637857085281592
2019,GO,GO1,4,G1,894.0041679219642,26.031655545136363,6.231612651843788,6.165306457802822
2019,GO,GO1,4,G2,894.0041679219642,26.031655545136363,6.231612651843788,5.91197271919562
2019,GO,GO1,4,G3,894.0041679219642,26.031655545136363,6.231612651843788,5.991034685123483
2019,GO,GO1,4,G4,894.0041679219642,26.031655545136363,6.231612651843788,7.212403024430381
2019,GO,GO1,4,G5,894.0041679219642,26.031655545136363,6.231612651843788,6.524896425655708
2019,GO,GO1,4,G6,894.0041679219642,26.031655545136363,6.231612651843788,6.615759890345268
2019,GO,GO1,4,G7,894.0041679219642,26.031655545136363,6.231612651843788,7.020256403679653
2019,GO,GO1,4,G8,894.0041679219642,26.031655545136363,6.231612651843788,6.6954406892831075
2019,GO,GO1,4,G9,894.0041679219642,26.031655545136363,6.231612651843788,6.402765325502808
2019,GO,GO1,4,G10,894.0041679219642,26.031655545136363,6.231612651843788,6.580337531012853
2019,GO,GO1,4,G11,894.0041679219642,26.031655545136363,6.231612651843788,6.725186764843596
2019,GO,GO1,4,G12,894.0041679219642,26.031655545136363,6.231612651843788,5.599969474183583
2019,GO,GO2,1,G1,890.6393061530035,25.896633393826125,5.554132822114255,6.880064084635869
2019,GO,GO2,1,G2,890.6393061530035,25.896633393826125,5.554132822114255,6.391302529611297
2019,GO,GO2,1,G3,890.6393061530035,25.896633393826125,5.554132822114255,6.238986552117723
2019,GO,GO2,1,G4,890.6393061530035,25.896633393826125,5.554132822114255,6.535608423694302
2019,GO,GO2,1,G5,890.6393061530035,25.896633393826125,5.554132822114255,6.3973292262048895
2019,GO,GO2,1,G6,890.6393061530035,25.896633393826125,5.554132822114255,6.15720502778701
2019,GO,GO2,1,G7,890.6393061530035,25.896633393826125,5.554132822114255,6.004899804760193
2019,GO,GO2,1,G8,890.6393061530035,25.896633393826125,5.554132822114255,6.260943080406879
2019,GO,GO2,1,G9,890.6393061530035,25.896633393826125,5.554132822114255,6.235481402955736
2019,GO,GO2,1,G10,890.6393061530035,25.896633393826125,5.554132822114255,6.7553306122455465
2019,GO,GO2,1,G11,890.6393061530035,25.896633393826125,5.554132822114255,6.3795752156789245
2019,GO,GO2,1,G12,890.6393061530035,25.896633393826125,5.554132822114255,6.893677820214222
2019,GO,GO2,2,G1,890.6393061530035,25.896633393826125,5.554132822114255,5.967806540804245
2019,GO,GO2,2,G2,890.6393061530035,25.896633393826125,5.554132822114255,5.738942333235842
2019,GO,GO2,2,G3,890.6393061530035,25.896633393826125,5.554132822114255,5.944833597876122
2019,GO,GO2,2,G4,890.6393061530035,25.896633393826125,5.554132822114255,6.354631260167114
2019,GO,GO2,2,G5,890.6393061530035,25.896633393826125,5.554132822114255,6.295133556878529
2019,GO,GO2,2,G6,890.6393061530035,25.896633393826125,5.554132822114255,5.856729191990199
2019,GO,GO2,2,G7,890.6393061530035,25.896633393826125,5.554132822114255,5.8214810706651
2019,GO,GO2,2,G8,890.6393061530035,25.896633393826125,5.554132822114255,5.862140588199723
2019,GO,GO2,2,G9,890.6393061530035,25.896633393826125,5.554132822114255,7.0820854426138675
2019,GO,GO2,2,G10,890.6393061530035,25.896633393826125,5.554132822114255,6.438800818334832
2019,GO,GO2,2,G11,890.6393061530035,25.896633393826125,5.554132822114255,6.218082527994162
2019,GO,GO2,2,G12,890.6393061530035,25.896633393826125,5.554132822114255,5.920177736622923
2019,GO,GO2,3,G1,890.6393061530035,25.896633393826125,5.554132822114255,6.1048452563955315
2019,GO,GO2,3,G2,890.6393061530035,25.896633393826125,5.554132822114255,6.290871535787554
2019,GO,GO2,3,G3,890.6393061530035,25.896633393826125,5.554132822114255,6.638937262192734
2019,GO,GO2,3,G4,890.6393061530035,25.896633393826125,5.554132822114255,6.3088747998234735
2019,GO,GO2,3,G5,890.6393061530035,25.896633393826125,5.554132822114255,5.391328267623997
2019,GO,GO2,3,G6,890.6393061530035,25.896633393826125,5.554132822114255,5.63432817959222
2019,GO,GO2,3,G7,890.6393061530035,25.896633393826125,5.554132822114255,5.397591441397178
2019,GO,GO2,3,G8,890.6393061530035,25.896633393826125,5.554132822114255,6.59444886267937
2019,GO,GO2,3,G9,890.6393061530035,25.896633393826125,5.554132822114255,5.477220120617255
2019,GO,GO2,3,G10,890.6393061530035,25.896633393826125,5.554132822114255,6.085895761116442
2019,GO,GO2,3,G11,890.6393061530035,25.896633393826125,5.554132822114255,5.671140095783104
2019,GO,GO2,3,G12,890.6393061530035,25.896633393826125,5.554132822114255,6.335767099587945
2019,GO,GO2,4,G1,890.6393061530035,25.896633393826125,5.554132822114255,6.079251098526275
2019,GO,GO2,4,G2,890.6393061530035,25.896633393826125,5.554132822114255,6.672955425397328
2019,GO,GO2,4,G3,890.6393061530035,25.896633393826125,5.554132822114255,6.028457331718314
2019,GO,GO2,4,G4,890.6393061530035,25.896633393826125,5.554132822114255,5.8717592960549405
2019,GO,GO2,4,G5,890.6393061530035,25.896633393826125,5.554132822114255,6.499196011396025
2019,GO,GO2,4,G6,890.6393061530035,25.896633393826125,5.554132822114255,5.354560002589035
2019,GO,GO2,4,G7,890.6393061530035,25.896633393826125,5.554132822114255,6.772636134903996
2019,GO,GO2,4,G8,890.6393061530035,25.896633393826125,5.554132822114255,6.166384581352173
2019,GO,GO2,4,G9,890.6393061530035,25.896633393826125,5.554132822114255,6.3489884661515665
2019,GO,GO2,4,G10,890.6393061530035,25.896633393826125,5.554132822114255,6.399620806243492
2019,GO,GO2,4,G11,890.6393061530035,25.896633393826125,5.554132822114255,6.967813040042459
2019,GO,GO2,4,G12,890.6393061530035,25.896633393826125,5.554132822114255,6.582729404221946
2019,PR,PR1,1,G1,1304.1393031519037,23.56151119672685,6.20960124471973,7.175901048739244
2019,PR,PR1,1,G2,1304.1393031519037,23.56151119672685,6.20960124471973,7.516865069894376
2019,PR,PR1,1,G3,1304.1393031519037,23.56151119672685,6.20960124471973,7.366823590460567
2019,PR,PR1,1,G4,1304.1393031519037,23.56151119672685,6.20960124471973,7.189720632729918
2019,PR,PR1,1,G5,1304.1393031519037,23.56151119672685,6.20960124471973,7.236710934474519
2019,PR,PR1,1,G6,1304.1393031519037,23.56151119672685,6.20960124471973,6.9131338601649475
2019,PR,PR1,1,G7,1304.1393031519037,23.56151119672685,6.20960124471973,7.837075700233408
2019,PR,PR1,1,G8,1304.1393031519037,23.56151119672685,6.20960124471973,7.872064629717084
2019,PR,PR1,1,G9,1304.1393031519037,23.56151119672685,6.20960124471973,6.798193599513741
2019,PR,PR1,1,G10,1304.1393031519037,23.56151119672685,6.20960124471973,7.921271261303661
2019,PR,PR1,1,G11,1304.1393031519037,23.56151119672685,6.20960124471973,7.5505793900776865
2019,PR,PR1,1,G12,1304.1393031519037,23.56151119672685,6.20960124471973,7.6989433264664795
2019,PR,PR1,2,G1,1304.1393031519037,23.56151119672685,6.20960124471973,8.1225710601743
2019,PR,PR1,2,G2,1304.1393031519037,23.56151119672685,6.20960124471973,7.767812444501805
2019,PR,PR1,2,G3,1304.1393031519037,23.56151119672685,6.20960124471973,7.798404365117703
2019,PR,PR1,2,G4,1304.1393031519037,23.56151119672685,6.20960124471973,7.696067286615669
2019,PR,PR1,2,G5,1304.1393031519037,23.56151119672685,6.20960124471973,7.741286157305238
2019,PR,PR1,2,G6,1304.1393031519037,23.56151119672685,6.20960124471973,6.840628062550084
2019,PR,PR1,2,G7,1304.1393031519037,23.56151119672685,6.20960124471973,7.009972558527558
2019,PR,PR1,2,G8,1304.1393031519037,23.56151119672685,6.20960124471973,6.899739697284065
2019,PR,PR1,2,G9,1304.1393031519037,23.56151119672685,6.20960124471973,7.336029787896146
2019,PR,PR1,2,G10,1304.1393031519037,23.56151119672685,6.20960124471973,7.883663350977561
2019,PR,PR1,2,G11,1304.1393031519037,23.56151119672685,6.20960124471973,7.1186184501050365
2019,PR,PR1,2,G12,1304.1393031519037,23.56151119672685,6.20960124471973,7.448567523248504
2019,PR,PR1,3,G1,1304.1393031519037,23.56151119672685,6.20960124471973,8.126406989025542
2019,PR,PR1,3,G2,1304.1393031519037,23.56151119672685,6.20960124471973,7.811801136443303
2019,PR,PR1,3,G3,1304.1393031519037,23.56151119672685,6.20960124471973,7.890867623024765
2019,PR,PR1,3,G4,1304.1393031519037,23.56151119672685,6.20960124471973,6.946478579458084
2019,PR,PR1,3,G5,1304.1393031519037,23.56151119672685,6.20960124471973,7.019007674423211
2019,PR,PR1,3,G6,1304.1393031519037,23.56151119672685,6.20960124471973,7.867475990078658
2019,PR,PR1,3,G7,1304.1393031519037,23.56151119672685,6.20960124471973,7.455549001504111
2019,PR,PR1,3,G8,1304.1393031519037,23.56151119672685,6.20960124471973,8.114310382041701
2019,PR,PR1,3,G9,1304.1393031519037,23.56151119672685,6.20960124471973,8.53904894308836
2019,PR,PR1,3,G10,1304.1393031519037,23.56151119672685,6.20960124471973,6.831636988848473
2019,PR,PR1,3,G11,1304.1393031519037,23.56151119672685,6.20960124471973,7.795687673059554
2019,PR,PR1,3,G12,1304.1393031519037,23.56151119672685,6.20960124471973,7.626855112001122
2019,PR,PR1,4,G1,1304.1393031519037,23.56151119672685,6.20960124471973,6.853749822316942
2019,PR,PR1,4,G2,1304.1393031519037,23.56151119672685,6.20960124471973,6.928960896645229
2019,PR,PR1,4,G3,1304.1393031519037,23.56151119672685,6.20960124471973,7.954686030928419
2019,PR,PR1,4,G4,1304.1393031519037,23.56151119672685,6.20960124471973,7.303965767812049
2019,PR,PR1,4,G5,1304.1393031519037,23.56151119672685,6.20960124471973,7.80244113290708
2019,PR,PR1,4,G6,1304.1393031519037,23.56151119672685,6.20960124471973,7.114557173227557
2019,PR,PR1,4,G7,1304.1393031519037,23.56151119672685,6.20960124471973,7.234169383565125
2019,PR,PR1,4,G8,1304.1393031519037,23.56151119672685,6.20960124471973,7.620396312105881
2019,PR,PR1,4,G9,1304.1393031519037,23.56151119672685,6.20960124471973,7.375588310292285
2019,PR,PR1,4,G10,1304.1393031519037,23.56151119672685,6.20960124471973,7.354766719726084
2019,PR,PR1,4,G11,1304.1393031519037,23.56151119672685,6.20960124471973,7.581533277699868
2019,PR,PR1,4,G12,1304.1393031519037,23.56151119672685,6.20960124471973,7.27035623919443
2019,PR,PR2,1,G1,1274.6072665498473,20.581634267066967,5.6717573564057675,6.842722742507391
2019,PR,PR2,1,G2,1274.6072665498473,20.581634267066967,5.6717573564057675,7.4913650464266635
2019,PR,PR2,1,G3,1274.6072665498473,20.581634267066967,5.6717573564057675,7.011679668826445
2019,PR,PR2,1,G4,1274.6072665498473,20.581634267066967,5.6717573564057675,8.218531006308968
2019,PR,PR2,1,G5,1274.6072665498473,20.581634267066967,5.6717573564057675,8.26674312442318
2019,PR,PR2,1,G6,1274.6072665498473,20.581634267066967,5.6717573564057675,7.728598847814814
2019,PR,PR2,1,G7,1274.6072665498473,20.581634267066967,5.6717573564057675,7.401575734850941
2019,PR,PR2,1,G8,1274.6072665498473,20.581634267066967,5.6717573564057675,6.872514002798879
2019,PR,PR2,1,G9,1274.6072665498473,20.581634267066967,5.6717573564057675,7.0417489887745655
2019,PR,PR2,1,G10,1274.6072665498473,20.581634267066967,5.6717573564057675,7.67008446834678
2019,PR,PR2,1,G11,1274.6072665498473,20.581634267066967,5.6717573564057675,7.531337218377784
2019,PR,PR2,1,G12,1274.6072665498473,20.581634267066967,5.6717573564057675,6.705060910140647
2019,PR,PR2,2,G1,1274.6072665498473,20.581634267066967,5.6717573564057675,6.540432195994258
2019,PR,PR2,2,G2,1274.6072665498473,20.581634267066967,5.6717573564057675,7.143046671636256
2019,PR,PR2,2,G3,1274.6072665498473,20.581634267066967,5.6717573564057675,7.932010681857801
2019,PR,PR2,2,G4,1274.6072665498473,20.581634267066967,5.6717573564057675,7.161612231185148
2019,PR,PR2,2,G5,1274.6072665498473,20.581634267066967,5.6717573564057675,7.805301466553857
2019,PR,PR2,2,G6,1274.6072665498473,20.581634267066967,5.6717573564057675,6.917986960765363
2019,PR,PR2,2,G7,1274.6072665498473,20.581634267066967,5.6717573564057675,7.269335461162409
2019,PR,PR2,2,G8,1274.6072665498473,20.581634267066967,5.6717573564057675,8.262951675678273
2019,PR,PR2,2,G9,1274.6072665498473,20.581634267066967,5.6717573564057675,6.78100519227768
2019,PR,PR2,2,G10,1274.6072665498473,20.581634267066967,5.6717573564057675,6.903135073301904
2019,PR,PR2,2,G11,1274.6072665498473,20.581634267066967,5.6717573564057675,7.300215016064172
2019,PR,PR2,2,G12,1274.6072665498473,20.581634267066967,5.6717573564057675,6.695113233449336
2019,PR,PR2,3,G1,1274.6072665498473,20.581634267066967,5.6717573564057675,7.299368322345496
2019,PR,PR2,3,G2,1274.6072665498473,20.581634267066967,5.6717573564057675,6.158049270709547
2019,PR,PR2,3,G3,1274.6072665498473,20.581634267066967,5.6717573564057675,7.5439128049636865
2019,PR,PR2,3,G4,1274.6072665498473,20.581634267066967,5.6717573564057675,7.773552882151886
2019,PR,PR2,3,G5,1274.6072665498473,20.581634267066967,5.6717573564057675,7.053338474720285
2019,PR,PR2,3,G6,1274.6072665498473,20.581634267066967,5.6717573564057675,6.861472651938569
2019,PR,PR2,3,G7,1274.6072665498473,20.581634267066967,5.6717573564057675,7.75228720378073
2019,PR,PR2,3,G8,1274.6072665498473,20.581634267066967,5.6717573564057675,7.119672067022618
2019,PR,PR2,3,G9,1274.6072665498473,20.581634267066967,5.6717573564057675,6.683899342139396
2019,PR,PR2,3,G10,1274.6072665498473,20.581634267066967,5.6717573564057675,7.183349992252618
2019,PR,PR2,3,G11,1274.6072665498473,20.581634267066967,5.6717573564057675,7.405266508007224
2019,PR,PR2,3,G12,1274.6072665498473,20.581634267066967,5.6717573564057675,7.743319155025287
2019,PR,PR2,4,G1,1274.6072665498473,20.581634267066967,5.6717573564057675,7.042479194081054
2019,PR,PR2,4,G2,1274.6072665498473,20.581634267066967,5.6717573564057675,6.407581422813025
2019,PR,PR2,4,G3,1274.6072665498473,20.581634267066967,5.6717573564057675,7.438940495063323
2019,PR,PR2,4,G4,1274.6072665498473,20.581634267066967,5.6717573564057675,7.330452578080761
2019,PR,PR2,4,G5,1274.6072665498473,20.581634267066967,5.6717573564057675,6.469639569426116
2019,PR,PR2,4,G6,1274.6072665498473,20.581634267066967,5.6717573564057675,7.267316434864874
2019,PR,PR2,4,G7,1274.6072665498473,20.581634267066967,5.6717573564057675,7.046575259591963
2019,PR,PR2,4,G8,1274.6072665498473,20.581634267066967,5.6717573564057675,7.379912144163907
2019,PR,PR2,4,G9,1274.6072665498473,20.581634267066967,5.6717573564057675,6.787363592179223
2019,PR,PR2,4,G10,1274.6072665498473,20.581634267066967,5.6717573564057675,6.744581329527897
2019,PR,PR2,4,G11,1274.6072665498473,20.581634267066967,5.6717573564057675,7.5104235964281125
2019,PR,PR2,4,G12,1274.6072665498473,20.581634267066967,5.6717573564057675,6.806475690028228
2019,RS,RS1,1,G1,1334.3053200264458,20.693105607263146,6.252932466583168,7.236661278705191
2019,RS,RS1,1,G2,1334.3053200264458,20.693105607263146,6.252932466583168,7.369020209289692
2019,RS,RS1,1,G3,1334.3053200264458,20.693105607263146,6.252932466583168,6.4677622259019545
2019,RS,RS1,1,G4,1334.3053200264458,20.693105607263146,6.252932466583168,7.437977907794375
2019,RS,RS1,1,G5,1334.3053200264458,20.693105607263146,6.252932466583168,7.268929028785329
2019,RS,RS1,1,G6,1334.3053200264458,20.693105607263146,6.252932466583168,8.376147387888023
2019,RS,RS1,1,G7,1334.3053200264458,20.693105607263146,6.252932466583168,7.221209993755642
2019,RS,RS1,1,G8,1334.3053200264458,20.693105607263146,6.252932466583168,7.969748190302631
2019,RS,RS1,1,G9,1334.3053200264458,20.693105607263146,6.252932466583168,7.132764951371756
2019,RS,RS1,1,G10,1334.3053200264458,20.693105607263146,6.252932466583168,7.192193078363738
2019,RS,RS1,1,G11,1334.3053200264458,20.693105607263146,6.252932466583168,8.263477696479294
2019,RS,RS1,1,G12,1334.3053200264458,20.693105607263146,6.252932466583168,7.38968680383464
2019,RS,RS1,2,G1,1334.3053200264458,20.693105607263146,6.252932466583168,7.100336090419033
2019,RS,RS1,2,G2,1334.3053200264458,20.693105607263146,6.252932466583168,7.481759596945018
2019,RS,RS1,2,G3,1334.3053200264458,20.693105607263146,6.252932466583168,8.885984067279345
2019,RS,RS1,2,G4,1334.3053200264458,20.693105607263146,6.252932466583168,7.163002519189082
2019,RS,RS1,2,G5,1334.3053200264458,20.693105607263146,6.252932466583168,8.031022824254519
2019,RS,RS1,2,G6,1334.3053200264458,20.693105607263146,6.252932466583168,7.157525054056358
2019,RS,RS1,2,G7,1334.3053200264458,20.693105607263146,6.252932466583168,7.656392379496176
2019,RS,RS1,2,G8,1334.3053200264458,20.693105607263146,6.252932466583168,7.891545305622373
2019,RS,RS1,2,G9,1334.3053200264458,20.693105607263146,6.252932466583168,8.07496810526779
2019,RS,RS1,2,G10,1334.3053200264458,20.693105607263146,6.252932466583168,7.987046491976047
2019,RS,RS1,2,G11,1334.3053200264458,20.693105607263146,6.252932466583168,7.081737830008422
2019,RS,RS1,2,G12,1334.3053200264458,20.693105607263146,6.252932466583168,7.89401971907942
2019,RS,RS1,3,G1,1334.3053200264458,20.693105607263146,6.252932466583168,7.1965065573015945
2019,RS,RS1,3,G2,1334.3053200264458,20.693105607263146,6.252932466583168,8.130935068554278
2019,RS,RS1,3,G3,1334.3053200264458,20.693105607263146,6.252932466583168,7.126821184101106
2019,RS,RS1,3,G4,1334.3053200264458,20.693105607263146,6.252932466583168,8.097950402385292
2019,RS,RS1,3,G5,1334.3053200264458,20.693105607263146,6.252932466583168,7.517460471338781
2019,RS,RS1,3,G6,1334.3053200264458,20.693105607263146,6.252932466583168,7.682884444350413
2019,RS,RS1,3,G7,1334.3053200264458,20.693105607263146,6.252932466583168,8.18075966705316
2019,RS,RS1,3,G8,1334.3053200264458,20.693105607263146,6.252932466583168,8.700742549918425
2019,RS,RS1,3,G9,1334.3053200264458,20.693105607263146,6.252932466583168,7.718185845416597
2019,RS,RS1,3,G10,1334.3053200264458,20.693105607263146,6.252932466583168,7.475420710036326
2019,RS,RS1,3,G11,1334.3053200264458,20.693105607263146,6.252932466583168,7.464522089666575
2019,RS,RS1,3,G12,1334.3053200264458,20.693105607263146,6.252932466583168,7.87472095965552
2019,RS,RS1,4,G1,1334.3053200264458,20.693105607263146,6.252932466583168,8.268364896387855
2019,RS,RS1,4,G2,1334.3053200264458,20.693105607263146,6.252932466583168,7.077392067870114
2019,RS,RS1,4,G3,1334.3053200264458,20.693105607263146,6.252932466583168,7.565260572942713
2019,RS,RS1,4,G4,1334.3053200264458,20.693105607263146,6.252932466583168,7.339982787089729
2019,RS,RS1,4,G5,1334.3053200264458,20.693105607263146,6.252932466583168,7.515204495277888
2019,RS,RS1,4,G6,1334.3053200264458,20.693105607263146,6.252932466583168,7.719897465914877
2019,RS,RS1,4,G7,1334.3053200264458,20.693105607263146,6.252932466583168,7.323909063933624
2019,RS,RS1,4,G8,1334.3053200264458,20.693105607263146,6.252932466583168,7.503101522562751
2019,RS,RS1,4,G9,1334.3053200264458,20.693105607263146,6.252932466583168,7.663493974948828
2019,RS,RS1,4,G10,1334.3053200264458,20.693105607263146,6.252932466583168,8.357179058866837
2019,RS,RS1,4,G11,1334.3053200264458,20.693105607263146,6.252932466583168,7.457088351448367
2019,RS,RS1,4,G12,1334.3053200264458,20.693105607263146,6.252932466583168,7.358571843765873
2019,RS,RS2,1,G1,1325.9487425377283,18.820960208840198,6.5563038165384695,7.56417521768085
2019,RS,RS2,1,G2,1325.9487425377283,18.820960208840198,6.5563038165384695,7.77132435930328
2019,RS,RS2,1,G3,1325.9487425377283,18.820960208840198,6.5563038165384695,7.849486994691245
2019,RS,RS2,1,G4,1325.9487425377283,18.820960208840198,6.5563038165384695,7.789113188359186
2019,RS,RS2,1,G5,1325.9487425377283,18.820960208840198,6.5563038165384695,8.14812783705586
2019,RS,RS2,1,G6,1325.9487425377283,18.820960208840198,6.5563038165384695,7.174108681478439
2019,RS,RS2,1,G7,1325.9487425377283,18.820960208840198,6.5563038165384695,7.951269701677124
2019,RS,RS2,1,G8,1325.9487425377283,18.820960208840198,6.5563038165384695,7.947879671164595
2019,RS,RS2,1,G9,1325.9487425377283,18.820960208840198,6.5563038165384695,8.185618761241592
2019,RS,RS2,1,G10,1325.9487425377283,18.820960208840198,6.5563038165384695,7.825466137273336
2019,RS,RS2,1,G11,1325.9487425377283,18.820960208840198,6.5563038165384695,8.358796072885776
2019,RS,RS2,1,G12,1325.9487425377283,18.820960208840198,6.5563038165384695,7.461830845938481
2019,RS,RS2,2,G1,1325.9487425377283,18.820960208840198,6.5563038165384695,8.12854624034971
